Date	Team	Player	IsStarter	MP	FG	FGA	FGpct	2P	2PA	2Ppct	3P	3PA	3Ppct	FT	FTA	FTpct	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS
2017-02-04	Central Florida	Craig Randall	Reserve	26	1	5	.200	0	0		1	5	.200	0	0		1	1	2	1	0	0	0	4	3	
2017-02-04	Central Florida	Keon Clergeot	Reserve	22	2	7	.286	2	4	.500	0	3	.000	0	0		1	0	1	1	0	0	1	1	4	
2017-02-04	Central Florida	Christian Kessee	Reserve	3	0	0		0	0		0	0		0	0		0	0	0	0	0	0	0	0	0	
2017-02-04	Memphis	Matt Williams	Starter	37	5	8	.625	0	0		5	8	.625	5	7	.714	1	6	7	2	1	0	2	4	20	
2017-02-04	Memphis	B.J. Taylor	Starter	37	5	9	.556	3	6	.500	2	3	.667	4	10	.400	0	7	7	2	2	0	3	2	16	
2017-02-04	Memphis	Tanksley Efianayi	Starter	31	3	8	.375	2	5	.400	1	3	.333	2	3	.667	0	3	3	3	1	0	1	1	9	
2017-02-04	Memphis	Tacko Fall	Starter	28	6	10	.600	6	10	.600	0	0		3	6	.500	4	5	9	0	0	4	0	4	15	
2017-02-04	Memphis	A.J. Davis	Starter	26	4	7	.571	4	6	.667	0	1	.000	3	4	.750	1	2	3	4	0	0	4	4	11	
2017-02-04	Memphis	Nick Banyard	Reserve	18	0	0		0	0		0	0		0	0		0	3	3	3	0	0	4	2	0	
2017-02-04	Memphis	Chad Brown	Reserve	12	0	0		0	0		0	0		1	5	.200	0	4	4	0	0	1	0	3	1	
2017-02-04	Memphis	Nathan Laing	Reserve	10	0	1	.000	0	0		0	1	.000	0	1	.000	0	2	2	0	0	0	0	0	0	
