Date,GameID,TeamID
2017-03-04,12798,1051
2017-01-11,10061,1327
2017-01-22,10701,1327
2017-01-25,10818,1327
2017-01-28,10914,1327
2017-01-08,11398,1327
2017-02-11,11525,1327
2017-02-16,11777,1327
2017-02-19,11997,1327
2017-02-08,12526,1327
2017-03-09,12997,1327
2017-01-14,10219,1327
2017-01-19,10487,1327
2017-01-05,11224,1327
2017-02-22,12117,1327
2017-02-04,12335,1327
2017-03-01,12635,1327
2017-03-11,12670,1327
2017-03-05,12898,1327
2017-01-11,10062,1065
2017-01-14,10206,1065
2017-01-16,10371,1065
2017-01-28,10917,1065
2017-01-31,11111,1065
2017-01-04,11182,1065
2017-01-07,11358,1065
2017-02-11,11530,1065
2017-02-19,11979,1065
2017-02-28,12283,1065
2017-03-09,13030,1065
2017-01-21,10584,1065
2017-01-25,10786,1065
2017-02-15,11756,1065
2017-02-22,12110,1065
2017-02-04,12341,1065
2017-03-11,12688,1065
2017-03-04,12826,1065
2017-01-11,10063,1096
2017-01-18,10410,1096
2017-01-21,10622,1096
2017-02-15,11755,1096
2017-02-18,11871,1096
2017-02-22,12112,1096
2017-02-04,12420,1096
2017-01-14,10297,1096
2017-01-28,10926,1096
2017-01-31,11116,1096
2017-01-04,11176,1096
2017-01-07,11303,1096
2017-02-11,11542,1096
2017-02-08,12530,1096
2017-03-01,12637,1096
2017-03-04,12820,1096
2017-03-09,13001,1096
2017-01-11,10064,1072
2017-01-14,10209,1072
2017-01-21,10611,1072
2017-01-25,10781,1072
2017-01-31,11128,1072
2017-02-14,11717,1072
2017-02-04,12344,1072
2017-01-18,10420,1072
2017-01-28,11002,1072
2017-01-04,11147,1072
2017-01-07,11319,1072
2017-02-11,11591,1072
2017-02-19,11980,1072
2017-02-22,12111,1072
2017-03-05,12913,1072
2017-01-11,10065,1074
2017-01-18,10408,1074
2017-01-24,10753,1074
2017-01-08,11400,1074
2017-01-01,10015,1074
2017-01-15,10332,1074
2017-01-21,10608,1074
2017-01-28,10920,1074
2017-01-04,11190,1074
2017-02-01,11451,1074
2017-02-11,11555,1074
2017-02-14,11700,1074
2017-02-18,11865,1074
2017-02-22,12123,1074
2017-02-04,12325,1074
2017-02-07,12493,1074
2017-03-02,12701,1074
2017-01-11,10066,1077
2017-02-15,11727,1077
2017-01-14,10211,1077
2017-01-18,10412,1077
2017-01-21,10588,1077
2017-01-24,10745,1077
2017-01-28,10990,1077
2017-01-04,11149,1077
2017-01-07,11325,1077
2017-02-01,11452,1077
2017-02-11,11612,1077
2017-02-19,11982,1077
2017-02-22,12112,1077
2017-02-04,12343,1077
2017-03-01,12638,1077
2017-03-04,12804,1077
2017-03-08,12970,1077
2017-01-11,10067,1120
2017-01-24,10747,1120
2017-01-28,10934,1120
2017-01-04,11156,1120
2017-02-01,11457,1120
2017-02-11,11634,1120
2017-02-22,12117,1120
2017-02-26,12235,1120
2017-02-08,12552,1120
2017-03-05,12902,1120
2017-01-14,10194,1120
2017-01-19,10451,1120
2017-01-21,10674,1120
2017-01-07,11312,1120
2017-02-18,11881,1120
2017-03-02,12708,1120
2017-01-11,10068,1044
2017-01-26,10864,1044
2017-01-04,11144,1044
2017-02-11,11602,1044
2017-02-28,12279,1044
2017-02-09,12560,1044
2017-03-02,12705,1044
2017-03-03,12773,1044
2017-01-14,10191,1044
2017-01-19,10439,1044
2017-01-21,10636,1044
2017-01-28,10905,1044
2017-01-07,11327,1044
2017-02-01,11448,1044
2017-02-15,11724,1044
2017-02-18,11854,1044
2017-02-23,12171,1044
2017-02-04,12459,1044
2017-03-05,12916,1044
2017-01-11,10069,1329
2017-01-22,10706,1329
2017-01-28,10948,1329
2017-01-05,11221,1329
2017-01-08,11408,1329
2017-02-01,11445,1329
2017-02-18,11901,1329
2017-02-22,12125,1329
2017-02-04,12384,1329
2017-01-13,10174,1329
2017-01-16,10354,1329
2017-01-25,10823,1329
2017-02-12,11658,1329
2017-02-15,11721,1329
2017-02-09,12585,1329
2017-03-01,12647,1329
2017-01-11,10070,1150
2017-01-14,10281,1150
2017-01-19,10456,1150
2017-01-26,10844,1150
2017-01-28,10905,1150
2017-01-31,11121,1150
2017-01-07,11327,1150
2017-02-11,11564,1150
2017-02-14,11705,1150
2017-02-23,12176,1150
2017-02-04,12376,1150
2017-02-09,12575,1150
2017-01-21,10618,1150
2017-01-03,11065,1150
2017-02-18,11973,1150
2017-03-02,12721,1150
2017-01-11,10071,1119
2017-01-18,10398,1119
2017-01-02,10520,1119
2017-01-23,10730,1119
2017-01-05,11202,1119
2017-02-01,11456,1119
2017-02-12,11654,1119
2017-02-19,11976,1119
2017-02-22,12116,1119
2017-01-14,10234,1119
2017-01-25,10803,1119
2017-01-28,10965,1119
2017-01-08,11402,1119
2017-02-15,11733,1119
2017-02-06,12468,1119
2017-02-08,12533,1119
2017-03-02,12732,1119
2017-01-11,10073,1195
2017-01-14,10257,1195
2017-01-18,10420,1195
2017-01-07,11371,1195
2017-02-01,11470,1195
2017-02-16,11795,1195
2017-02-22,12111,1195
2017-02-04,12457,1195
2017-03-05,12907,1195
2017-03-06,12925,1195
2017-01-21,10647,1195
2017-01-28,10966,1195
2017-01-04,11166,1195
2017-02-11,11557,1195
2017-02-08,12539,1195
2017-03-07,12942,1195
2017-01-11,10074,1008
2017-01-16,10339,1008
2017-01-21,10558,1008
2017-01-23,10719,1008
2017-01-28,10893,1008
2017-01-04,11138,1008
2017-02-11,11580,1008
2017-02-13,11670,1008
2017-02-18,11838,1008
2017-02-20,12052,1008
2017-02-04,12315,1008
2017-02-06,12464,1008
2017-03-07,12935,1008
2017-01-14,10179,1008
2017-01-02,10503,1008
2017-01-09,11433,1008
2017-03-11,12686,1008
2017-03-02,12750,1008
2017-03-04,12853,1008
2017-01-11,10075,1148
2017-01-02,10510,1148
2017-01-21,10634,1148
2017-01-28,10943,1148
2017-01-07,11326,1148
2017-02-22,12131,1148
2017-02-04,12375,1148
2017-02-09,12582,1148
2017-03-02,12719,1148
2017-03-04,12829,1148
2017-03-08,12960,1148
2017-01-14,10175,1148
2017-01-19,10482,1148
2017-01-25,10799,1148
2017-01-05,11214,1148
2017-02-11,11551,1148
2017-02-16,11812,1148
2017-02-18,11958,1148
2017-03-09,13032,1148
2017-01-11,10076,1043
2017-01-25,10775,1043
2017-01-28,10904,1043
2017-01-04,11141,1043
2017-01-07,11280,1043
2017-02-01,11447,1043
2017-02-11,11522,1043
2017-01-14,10187,1043
2017-01-18,10413,1043
2017-01-21,10574,1043
2017-02-15,11723,1043
2017-02-23,12154,1043
2017-02-04,12328,1043
2017-03-02,12702,1043
2017-03-04,12796,1043
2017-03-09,12993,1043
2017-01-11,10077,1157
2017-01-14,10241,1157
2017-01-19,10461,1157
2017-01-24,10758,1157
2017-01-29,11044,1157
2017-01-07,11309,1157
2017-02-11,11570,1157
2017-02-13,11687,1157
2017-02-18,11897,1157
2017-02-26,12233,1157
2017-02-04,12323,1157
2017-03-04,12825,1157
2017-01-21,10596,1157
2017-01-04,11172,1157
2017-02-22,12130,1157
2017-02-06,12484,1157
2017-03-01,12664,1157
2017-03-09,13013,1157
2017-01-11,10078,1193
2017-01-14,10233,1193
2017-01-18,10418,1193
2017-01-21,10563,1193
2017-01-25,10769,1193
2017-01-28,10965,1193
2017-01-08,11411,1193
2017-02-11,11585,1193
2017-02-02,12001,1193
2017-02-08,12538,1193
2017-03-02,12732,1193
2017-01-02,10520,1193
2017-01-05,11228,1193
2017-02-15,11738,1193
2017-02-18,11912,1193
2017-02-22,12128,1193
2017-02-04,12338,1193
2017-03-05,12896,1193
2017-01-11,10079,1161
2017-02-06,12475,1161
2017-01-14,10242,1161
2017-01-16,10348,1161
2017-01-19,10463,1161
2017-01-02,10523,1161
2017-01-22,10698,1161
2017-01-29,11045,1161
2017-01-05,11218,1161
2017-01-08,11408,1161
2017-02-01,11489,1161
2017-02-12,11665,1161
2017-02-15,11747,1161
2017-02-19,11989,1161
2017-02-04,12384,1161
2017-02-09,12586,1161
2017-03-01,12662,1161
2017-01-11,10080,1164
2017-01-14,10243,1164
2017-01-21,10584,1164
2017-01-24,10749,1164
2017-02-18,11899,1164
2017-02-21,12087,1164
2017-02-04,12345,1164
2017-03-01,12665,1164
2017-03-04,12826,1164
2017-01-01,10014,1164
2017-01-16,10341,1164
2017-01-28,10946,1164
2017-01-07,11384,1164
2017-02-01,11482,1164
2017-02-11,11544,1164
2017-02-07,12499,1164
2017-03-09,13014,1164
2017-01-11,10081,1331
2017-01-18,10416,1331
2017-02-11,11611,1331
2017-02-26,12234,1331
2017-03-08,12963,1331
2017-01-15,10335,1331
2017-01-21,10622,1331
2017-01-25,10814,1331
2017-01-28,10950,1331
2017-01-04,11152,1331
2017-01-07,11385,1331
2017-02-01,11465,1331
2017-02-15,11727,1331
2017-02-18,11903,1331
2017-02-23,12169,1331
2017-02-07,12500,1331
2017-03-01,12644,1331
2017-03-04,12866,1331
2017-03-09,13031,1331
2017-01-11,10082,1175
2017-01-29,11046,1175
2017-01-04,11163,1175
2017-02-11,11576,1175
2017-02-14,11706,1175
2017-02-02,12029,1175
2017-02-23,12181,1175
2017-02-26,12236,1175
2017-03-09,13016,1175
2017-01-15,10334,1175
2017-01-21,10610,1175
2017-01-24,10752,1175
2017-01-07,11352,1175
2017-02-18,11934,1175
2017-02-07,12503,1175
2017-03-01,12641,1175
2017-03-04,12828,1175
2017-01-11,10083,1104
2017-01-17,10380,1104
2017-01-28,10928,1104
2017-01-07,11306,1104
2017-02-11,11626,1104
2017-02-14,11702,1104
2017-02-23,12150,1104
2017-03-01,12639,1104
2017-03-09,13003,1104
2017-01-14,10216,1104
2017-01-21,10681,1104
2017-01-25,10787,1104
2017-01-31,11120,1104
2017-01-04,11153,1104
2017-02-18,11875,1104
2017-02-04,12428,1104
2017-02-07,12494,1104
2017-03-04,12789,1104
2017-01-11,10084,1183
2017-01-18,10414,1183
2017-01-21,10628,1183
2017-01-31,11124,1183
2017-02-18,11865,1183
2017-03-03,12768,1183
2017-01-15,10330,1183
2017-01-24,10753,1183
2017-01-28,11003,1183
2017-01-04,11158,1183
2017-01-07,11339,1183
2017-02-12,11660,1183
2017-02-15,11746,1183
2017-02-22,12105,1183
2017-02-04,12350,1183
2017-02-09,12626,1183
2017-03-04,12891,1183
2017-01-11,10085,1203
2017-01-16,10343,1203
2017-01-21,10635,1203
2017-01-23,10724,1203
2017-01-28,10971,1203
2017-01-30,11095,1203
2017-02-11,11587,1203
2017-02-15,11748,1203
2017-02-18,11870,1203
2017-02-04,12429,1203
2017-02-06,12479,1203
2017-03-08,12966,1203
2017-01-14,10262,1203
2017-01-04,11165,1203
2017-02-20,12053,1203
2017-02-27,12258,1203
2017-03-11,12678,1203
2017-01-11,10086,1207
2017-01-14,10195,1207
2017-01-21,10636,1207
2017-01-26,10863,1207
2017-01-28,10972,1207
2017-01-03,11065,1207
2017-01-07,11342,1207
2017-02-01,11472,1207
2017-02-11,11566,1207
2017-02-15,11749,1207
2017-02-18,11854,1207
2017-02-04,12365,1207
2017-02-09,12591,1207
2017-01-19,10498,1207
2017-02-23,12168,1207
2017-03-02,12705,1207
2017-01-11,10087,1205
2017-01-14,10262,1205
2017-01-16,10347,1205
2017-01-23,10734,1205
2017-01-28,10973,1205
2017-01-30,11080,1205
2017-02-11,11589,1205
2017-02-13,11685,1205
2017-02-18,11902,1205
2017-02-20,12059,1205
2017-02-04,12396,1205
2017-02-06,12469,1205
2017-03-11,12678,1205
2017-03-08,12967,1205
2017-01-10,10040,1205
2017-02-27,12266,1205
2017-03-02,12734,1205
2017-01-11,10088,1134
2017-01-21,10646,1134
2017-01-24,10748,1134
2017-01-07,11318,1134
2017-02-11,11556,1134
2017-02-15,11736,1134
2017-02-18,11887,1134
2017-02-20,12067,1134
2017-02-28,12287,1134
2017-02-04,12373,1134
2017-03-11,12690,1134
2017-03-09,13008,1134
2017-01-14,10307,1134
2017-01-16,10350,1134
2017-01-28,11022,1134
2017-01-31,11119,1134
2017-01-04,11139,1134
2017-02-07,12512,1134
2017-03-03,12779,1134
2017-01-11,10089,1253
2017-01-14,10283,1253
2017-01-25,10813,1253
2017-01-28,10990,1253
2017-01-04,11176,1253
2017-01-08,11401,1253
2017-02-11,11563,1253
2017-02-21,12095,1253
2017-02-04,12418,1253
2017-03-01,12644,1253
2017-03-04,12856,1253
2017-01-19,10441,1253
2017-01-22,10712,1253
2017-02-01,11491,1253
2017-02-14,11701,1253
2017-02-17,11833,1253
2017-03-11,12689,1253
2017-01-11,10090,1171
2017-01-21,10695,1171
2017-01-28,10953,1171
2017-01-30,11091,1171
2017-01-05,11225,1171
2017-02-18,11860,1171
2017-02-27,12262,1171
2017-02-09,12625,1171
2017-01-14,10247,1171
2017-01-19,10467,1171
2017-01-02,10518,1171
2017-01-07,11335,1171
2017-02-11,11533,1171
2017-02-02,12025,1171
2017-02-22,12127,1171
2017-02-04,12389,1171
2017-03-04,12805,1171
2017-01-11,10091,1211
2017-01-19,10469,1211
2017-01-21,10696,1211
2017-01-25,10808,1211
2017-01-05,11232,1211
2017-02-11,11591,1211
2017-02-18,11920,1211
2017-02-22,12132,1211
2017-02-08,12541,1211
2017-01-14,10209,1211
2017-02-01,11461,1211
2017-02-15,11735,1211
2017-02-04,12405,1211
2017-03-04,12843,1211
2017-01-11,10092,1318
2017-02-18,11963,1318
2017-03-05,12915,1318
2017-01-01,10003,1318
2017-01-15,10338,1318
2017-01-18,10429,1318
2017-01-21,10688,1318
2017-01-24,10747,1318
2017-01-28,10914,1318
2017-01-31,11134,1318
2017-01-08,11421,1318
2017-02-15,11761,1318
2017-02-21,12097,1318
2017-02-04,12347,1318
2017-02-08,12552,1318
2017-03-02,12728,1318
2017-03-09,13035,1318
2017-01-11,10094,1296
2017-01-14,10300,1296
2017-01-19,10493,1296
2017-01-25,10822,1296
2017-01-28,11005,1296
2017-02-16,11812,1296
2017-02-18,11948,1296
2017-02-04,12410,1296
2017-02-09,12614,1296
2017-03-04,12868,1296
2017-03-09,13032,1296
2017-01-02,10526,1296
2017-01-21,10609,1296
2017-01-07,11265,1296
2017-02-02,12036,1296
2017-02-23,12185,1296
2017-03-02,12747,1296
2017-01-11,10095,1277
2017-01-14,10290,1277
2017-01-18,10427,1277
2017-01-24,10759,1277
2017-01-28,10959,1277
2017-01-04,11153,1277
2017-01-07,11368,1277
2017-02-01,11467,1277
2017-02-11,11579,1277
2017-02-28,12298,1277
2017-02-04,12428,1277
2017-01-21,10616,1277
2017-02-15,11757,1277
2017-02-18,11966,1277
2017-02-21,12080,1277
2017-02-07,12511,1277
2017-03-04,12831,1277
2017-01-11,10096,1307
2017-01-14,10307,1307
2017-01-03,11072,1307
2017-02-01,11464,1307
2017-02-04,12441,1307
2017-02-07,12513,1307
2017-03-08,12976,1307
2017-03-09,13009,1307
2017-01-18,10428,1307
2017-01-21,10683,1307
2017-01-23,10735,1307
2017-01-28,11013,1307
2017-01-07,11389,1307
2017-02-11,11514,1307
2017-02-15,11764,1307
2017-02-18,11887,1307
2017-02-22,12120,1307
2017-03-01,12659,1307
2017-03-04,12849,1307
2017-01-11,10097,1306
2017-01-21,10681,1306
2017-01-25,10805,1306
2017-02-18,11957,1306
2017-02-28,12290,1306
2017-02-04,12380,1306
2017-02-08,12550,1306
2017-01-14,10252,1306
2017-01-17,10393,1306
2017-01-28,11026,1306
2017-01-03,11064,1306
2017-01-31,11133,1306
2017-01-07,11368,1306
2017-02-11,11537,1306
2017-02-16,11816,1306
2017-02-22,12103,1306
2017-03-04,12873,1306
2017-03-09,13039,1306
2017-01-11,10098,1319
2017-01-14,10302,1319
2017-01-18,10429,1319
2017-01-21,10670,1319
2017-01-28,11018,1319
2017-02-23,12205,1319
2017-02-26,12244,1319
2017-03-09,13035,1319
2017-01-25,10782,1319
2017-01-04,11156,1319
2017-02-01,11487,1319
2017-02-11,11634,1319
2017-02-14,11696,1319
2017-02-18,11859,1319
2017-02-04,12449,1319
2017-02-07,12501,1319
2017-03-02,12745,1319
2017-03-05,12915,1319
2017-01-11,10099,1343
2017-01-22,10716,1343
2017-01-27,10887,1343
2017-01-04,11149,1343
2017-01-07,11385,1343
2017-02-01,11491,1343
2017-02-11,11638,1343
2017-02-14,11716,1343
2017-02-17,11833,1343
2017-02-22,12147,1343
2017-02-04,12435,1343
2017-02-08,12531,1343
2017-03-11,12689,1343
2017-03-04,12886,1343
2017-01-14,10207,1343
2017-01-18,10410,1343
2017-03-01,12634,1343
2017-03-12,12696,1343
2017-01-11,10100,1333
2017-01-14,10263,1333
2017-01-16,10359,1333
2017-01-21,10568,1333
2017-01-26,10857,1333
2017-01-03,11056,1333
2017-01-31,11125,1333
2017-01-08,11413,1333
2017-02-15,11751,1333
2017-02-18,11918,1333
2017-02-22,12130,1333
2017-03-04,12839,1333
2017-03-09,13023,1333
2017-01-28,10954,1333
2017-02-27,12272,1333
2017-02-09,12567,1333
2017-01-11,10102,1366
2017-01-14,10191,1366
2017-01-19,10498,1366
2017-01-21,10618,1366
2017-01-26,10836,1366
2017-01-04,11155,1366
2017-01-07,11392,1366
2017-02-01,11476,1366
2017-02-11,11646,1366
2017-02-15,11739,1366
2017-02-18,11973,1366
2017-02-23,12209,1366
2017-02-04,12459,1366
2017-03-02,12707,1366
2017-03-03,12783,1366
2017-03-05,12916,1366
2017-01-28,11031,1366
2017-02-09,12591,1366
2017-01-11,10103,1370
2017-01-18,10426,1370
2017-01-25,10826,1370
2017-02-04,12310,1370
2017-02-08,12553,1370
2017-03-04,12893,1370
2017-01-14,10323,1370
2017-01-21,10632,1370
2017-01-28,11032,1370
2017-01-31,11132,1370
2017-01-04,11151,1370
2017-02-11,11636,1370
2017-02-14,11719,1370
2017-02-18,11844,1370
2017-02-28,12282,1370
2017-03-08,12983,1370
2017-01-12,10104,1284
2017-01-15,10337,1284
2017-01-02,10537,1284
2017-01-21,10672,1284
2017-02-01,11479,1284
2017-02-16,11800,1284
2017-02-22,12140,1284
2017-03-02,12733,1284
2017-01-25,10819,1284
2017-01-28,10995,1284
2017-01-05,11209,1284
2017-01-07,11326,1284
2017-02-11,11619,1284
2017-02-18,11948,1284
2017-02-04,12330,1284
2017-02-08,12551,1284
2017-03-08,12960,1284
2017-01-12,10105,1006
2017-01-14,10178,1006
2017-01-19,10446,1006
2017-01-26,10827,1006
2017-01-28,10892,1006
2017-01-05,11233,1006
2017-01-07,11360,1006
2017-02-09,12555,1006
2017-03-02,12698,1006
2017-03-08,12951,1006
2017-01-01,10010,1006
2017-01-21,10595,1006
2017-02-11,11507,1006
2017-02-16,11788,1006
2017-02-19,11998,1006
2017-02-02,12045,1006
2017-02-26,12226,1006
2017-02-04,12444,1006
2017-03-04,12786,1006
2017-03-09,13012,1006
2017-01-12,10107,1023
2017-01-19,10438,1023
2017-01-21,10650,1023
2017-01-28,10899,1023
2017-01-07,11278,1023
2017-02-11,11616,1023
2017-02-16,11771,1023
2017-02-23,12193,1023
2017-02-04,12326,1023
2017-03-04,12791,1023
2017-01-14,10284,1023
2017-01-26,10868,1023
2017-01-05,11243,1023
2017-02-18,11846,1023
2017-02-02,12002,1023
2017-02-09,12600,1023
2017-03-06,12929,1023
2017-01-12,10108,1036
2017-01-21,10655,1036
2017-01-25,10776,1036
2017-01-28,10900,1036
2017-01-05,11196,1036
2017-02-11,11519,1036
2017-02-16,11772,1036
2017-02-18,11848,1036
2017-01-14,10184,1036
2017-01-16,10340,1036
2017-01-19,10479,1036
2017-01-07,11298,1036
2017-02-02,12027,1036
2017-02-23,12206,1036
2017-02-04,12419,1036
2017-02-09,12557,1036
2017-03-01,12650,1036
2017-01-12,10109,1042
2017-01-28,10902,1042
2017-01-05,11197,1042
2017-02-11,11521,1042
2017-02-16,11773,1042
2017-02-18,11851,1042
2017-02-02,12006,1042
2017-02-22,12107,1042
2017-03-02,12703,1042
2017-03-04,12796,1042
2017-03-09,12993,1042
2017-01-14,10189,1042
2017-01-18,10405,1042
2017-01-26,10843,1042
2017-01-07,11280,1042
2017-02-08,12522,1042
2017-01-12,10111,1323
2017-01-18,10405,1323
2017-01-21,10575,1323
2017-01-25,10790,1323
2017-02-04,12327,1323
2017-01-28,10904,1323
2017-01-04,11141,1323
2017-01-07,11329,1323
2017-02-11,11523,1323
2017-02-16,11773,1323
2017-02-18,11852,1323
2017-02-02,12005,1323
2017-02-23,12155,1323
2017-02-09,12559,1323
2017-03-01,12632,1323
2017-03-09,12995,1323
2017-01-12,10112,1322
2017-01-14,10189,1322
2017-01-18,10404,1322
2017-01-21,10574,1322
2017-01-04,11143,1322
2017-01-07,11282,1322
2017-02-11,11549,1322
2017-02-18,11852,1322
2017-02-08,12523,1322
2017-03-01,12632,1322
2017-03-04,12797,1322
2017-03-09,12995,1322
2017-01-26,10830,1322
2017-01-28,10903,1322
2017-02-22,12107,1322
2017-02-04,12378,1322
2017-03-11,12669,1322
2017-01-12,10115,1328
2017-01-14,10324,1328
2017-01-17,10382,1328
2017-01-06,11260,1328
2017-02-17,11827,1328
2017-02-04,12392,1328
2017-02-09,12578,1328
2017-03-05,12901,1328
2017-01-22,10715,1328
2017-01-27,10882,1328
2017-01-29,11042,1328
2017-01-08,11403,1328
2017-02-11,11553,1328
2017-02-19,11993,1328
2017-02-02,12018,1328
2017-02-21,12083,1328
2017-02-24,12223,1328
2017-02-26,12246,1328
2017-03-06,12921,1328
2017-01-12,10116,1325
2017-01-14,10314,1325
2017-01-19,10494,1325
2017-01-05,11252,1325
2017-01-08,11422,1325
2017-02-01,11493,1325
2017-02-12,11666,1325
2017-02-18,11964,1325
2017-02-23,12152,1325
2017-02-04,12453,1325
2017-02-09,12621,1325
2017-03-01,12661,1325
2017-03-04,12880,1325
2017-03-09,13036,1325
2017-01-21,10689,1325
2017-01-25,10820,1325
2017-01-12,10117,1208
2017-01-14,10317,1208
2017-01-19,10467,1208
2017-01-02,10531,1208
2017-01-21,10638,1208
2017-01-07,11344,1208
2017-02-11,11642,1208
2017-02-15,11750,1208
2017-02-18,11873,1208
2017-02-22,12127,1208
2017-02-27,12267,1208
2017-02-04,12422,1208
2017-03-04,12840,1208
2017-03-05,12908,1208
2017-01-25,10825,1208
2017-01-28,10974,1208
2017-02-02,12010,1208
2017-03-06,12926,1208
2017-01-12,10118,1191
2017-01-14,10295,1191
2017-01-19,10464,1191
2017-01-28,10964,1191
2017-01-05,11212,1191
2017-02-11,11584,1191
2017-02-16,11794,1191
2017-03-01,12658,1191
2017-03-02,12731,1191
2017-01-21,10565,1191
2017-01-26,10854,1191
2017-01-07,11379,1191
2017-02-18,11911,1191
2017-02-02,12028,1191
2017-02-23,12202,1191
2017-02-08,12537,1191
2017-03-03,12778,1191
2017-01-12,10119,1302
2017-01-25,10821,1302
2017-01-05,11250,1302
2017-01-07,11378,1302
2017-02-16,11813,1302
2017-02-18,11955,1302
2017-02-04,12319,1302
2017-02-09,12617,1302
2017-01-14,10255,1302
2017-01-19,10492,1302
2017-01-02,10540,1302
2017-01-21,10680,1302
2017-01-28,11010,1302
2017-02-11,11561,1302
2017-02-02,12044,1302
2017-03-01,12655,1302
2017-01-12,10120,1084
2017-01-19,10444,1084
2017-01-21,10590,1084
2017-01-26,10859,1084
2017-01-28,10933,1084
2017-01-07,11297,1084
2017-02-11,11536,1084
2017-02-18,11866,1084
2017-02-02,12014,1084
2017-01-14,10228,1084
2017-01-02,10532,1084
2017-01-05,11255,1084
2017-02-16,11814,1084
2017-02-23,12164,1084
2017-02-04,12339,1084
2017-02-09,12565,1084
2017-03-04,12892,1084
2017-01-12,10121,1107
2017-01-15,10331,1107
2017-01-25,10788,1107
2017-01-28,10929,1107
2017-02-11,11545,1107
2017-02-19,11983,1107
2017-02-28,12286,1107
2017-02-07,12495,1107
2017-01-18,10430,1107
2017-01-21,10692,1107
2017-01-04,11148,1107
2017-01-07,11309,1107
2017-02-01,11449,1107
2017-02-15,11743,1107
2017-02-21,12081,1107
2017-02-26,12241,1107
2017-02-04,12452,1107
2017-03-04,12869,1107
2017-03-07,12938,1107
2017-01-12,10122,1108
2017-01-14,10220,1108
2017-01-19,10484,1108
2017-01-21,10601,1108
2017-01-23,10736,1108
2017-01-26,10837,1108
2017-01-28,10983,1108
2017-01-05,11246,1108
2017-02-11,11613,1108
2017-02-16,11779,1108
2017-02-18,11878,1108
2017-02-02,12002,1108
2017-02-23,12200,1108
2017-02-04,12360,1108
2017-02-09,12583,1108
2017-03-04,12812,1108
2017-03-06,12920,1108
2017-03-07,12939,1108
2017-01-12,10124,1046
2017-01-05,11191,1046
2017-02-11,11524,1046
2017-02-02,12007,1046
2017-02-04,12330,1046
2017-02-09,12561,1046
2017-01-14,10306,1046
2017-01-18,10417,1046
2017-01-02,10510,1046
2017-01-21,10576,1046
2017-01-25,10822,1046
2017-01-28,10907,1046
2017-02-16,11796,1046
2017-02-18,11915,1046
2017-02-22,12140,1046
2017-03-04,12846,1046
2017-03-08,12971,1046
2017-01-12,10125,1083
2017-01-19,10443,1083
2017-01-21,10589,1083
2017-01-26,10851,1083
2017-01-05,11206,1083
2017-02-11,11595,1083
2017-02-17,11828,1083
2017-02-02,12013,1083
2017-02-23,12163,1083
2017-02-04,12349,1083
2017-03-02,12746,1083
2017-03-09,12998,1083
2017-01-14,10320,1083
2017-01-28,10962,1083
2017-01-07,11296,1083
2017-02-09,12593,1083
2017-03-04,12844,1083
2017-01-12,10127,1059
2017-01-14,10202,1059
2017-01-02,10513,1059
2017-01-21,10582,1059
2017-01-28,10921,1059
2017-01-05,11203,1059
2017-01-07,11288,1059
2017-02-16,11780,1059
2017-02-18,11922,1059
2017-02-02,12030,1059
2017-02-23,12159,1059
2017-02-04,12339,1059
2017-03-04,12801,1059
2017-03-05,12897,1059
2017-01-19,10440,1059
2017-01-26,10873,1059
2017-02-11,11645,1059
2017-02-09,12563,1059
2017-03-06,12927,1059
2017-01-12,10128,1093
2017-01-14,10235,1093
2017-01-21,10594,1093
2017-01-25,10809,1093
2017-01-28,10925,1093
2017-01-30,11081,1093
2017-01-07,11375,1093
2017-02-11,11539,1093
2017-02-16,11797,1093
2017-02-18,11945,1093
2017-02-23,12166,1093
2017-02-27,12257,1093
2017-02-04,12371,1093
2017-03-02,12713,1093
2017-03-05,12900,1093
2017-01-19,10447,1093
2017-02-09,12572,1093
2017-01-12,10129,1151
2017-01-19,10454,1151
2017-01-25,10800,1151
2017-01-28,10970,1151
2017-01-30,11101,1151
2017-01-05,11216,1151
2017-01-07,11328,1151
2017-02-11,11625,1151
2017-02-18,11893,1151
2017-02-23,12175,1151
2017-02-27,12261,1151
2017-02-04,12377,1151
2017-02-09,12572,1151
2017-01-14,10235,1151
2017-01-21,10642,1151
2017-02-16,11785,1151
2017-03-02,12722,1151
2017-01-12,10130,1144
2017-01-14,10236,1144
2017-01-19,10458,1144
2017-01-26,10866,1144
2017-01-05,11241,1144
2017-01-07,11362,1144
2017-02-11,11565,1144
2017-02-15,11763,1144
2017-02-18,11894,1144
2017-02-23,12183,1144
2017-02-09,12557,1144
2017-01-21,10591,1144
2017-01-28,10908,1144
2017-02-02,12023,1144
2017-02-04,12379,1144
2017-03-01,12642,1144
2017-01-12,10131,1223
2017-01-14,10318,1223
2017-01-21,10645,1223
2017-01-04,11172,1223
2017-01-07,11351,1223
2017-02-11,11597,1223
2017-02-14,11694,1223
2017-02-18,11919,1223
2017-02-26,12241,1223
2017-02-07,12506,1223
2017-03-01,12649,1223
2017-03-09,13026,1223
2017-01-18,10409,1223
2017-01-24,10756,1223
2017-01-28,10929,1223
2017-01-30,11096,1223
2017-03-11,12680,1223
2017-03-04,12825,1223
2017-01-12,10133,1178
2017-01-20,10552,1178
2017-01-22,10708,1178
2017-01-27,10881,1178
2017-03-03,12761,1178
2017-03-04,12883,1178
